player_id,player_name,position_group,race,race_source,confidence,notes
00-0035040,David Blough,QB,White,https://en.wikipedia.org/wiki/David_Blough,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020608,David Carr,QB,White,https://en.wikipedia.org/wiki/David_Carr_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0031076,David Fales,QB,White,https://en.wikipedia.org/wiki/David_Fales,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021231,David Garrard,QB,Black,https://en.wikipedia.org/wiki/David_Garrard,Medium,Wikipedia metadata matched Black/African-American language.
00-0023520,David Greene,QB,White,https://en.wikipedia.org/wiki/David_Greene_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0019957,David Rivers,QB,White,https://en.wikipedia.org/wiki/David_Rivers_(cornerback),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0037360,Davis Cheek,QB,White,https://en.wikipedia.org/wiki/Davis_Cheek,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036898,Davis Mills,QB,White,https://en.wikipedia.org/wiki/Davis_Mills,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033550,Davis Webb,QB,White,https://en.wikipedia.org/wiki/Davis_Webb,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033899,DeShone Kizer,QB,Black,https://en.wikipedia.org/wiki/DeShone_Kizer,Medium,Wikipedia metadata matched Black/African-American language.
00-0026296,Dennis Dixon,QB,Black,https://en.wikipedia.org/wiki/Dennis_Dixon,Medium,Wikipedia metadata matched Black/African-American language.
00-0023645,Derek Anderson,QB,White,https://en.wikipedia.org/wiki/Derek_Anderson_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0031280,Derek Carr,QB,White,https://en.wikipedia.org/wiki/Derek_Carr,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033537,Deshaun Watson,QB,Black,https://en.wikipedia.org/wiki/Deshaun_Watson,Medium,Wikipedia metadata matched Black/African-American language.
