player_id,player_name,position_group,race,race_source,confidence,notes
00-0033561,DJ Pumphrey,RB,White,https://en.wikipedia.org/wiki/Donnel_Pumphrey,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028159,Da'Rel Scott,RB,Black,https://en.wikipedia.org/wiki/Da%27Rel_Scott,Medium,Wikipedia metadata matched Black/African-American language.
00-0021545,Dahrran Diedrick,RB,White,https://en.wikipedia.org/wiki/Dahrran_Diedrick,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039455,Daijun Edwards,RB,White,https://en.wikipedia.org/wiki/Daijun_Edwards,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0014775,Daimon Shelton,RB,Black,https://en.wikipedia.org/wiki/Daimon_Shelton,Medium,Wikipedia metadata matched Black/African-American language.
00-0033257,Dalton Crossan,RB,White,https://en.wikipedia.org/wiki/Dalton_Crossan,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033893,Dalvin Cook,RB,White,https://en.wikipedia.org/wiki/Dalvin_Cook,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034654,Dalyn Dawkins,RB,Black,https://en.wikipedia.org/wiki/Dalyn_Dawkins,Medium,Wikipedia metadata matched Black/African-American language.
00-0035448,Damarea Crockett,RB,White,https://en.wikipedia.org/wiki/Damarea_Crockett,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020865,Dameon Hunter,RB,White,https://en.wikipedia.org/wiki/2026_Kansas_City_Chiefs_season,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0037258,Dameon Pierce,RB,White,https://en.wikipedia.org/wiki/Dameon_Pierce,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021048,Damien Anderson,RB,White,https://en.wikipedia.org/wiki/Damien_Anderson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035657,Damien Harris,RB,White,https://en.wikipedia.org/wiki/Damien_Harris,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0023576,Damien Nash,RB,White,https://en.wikipedia.org/wiki/Damien_Nash,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0030874,Damien Williams,RB,Black,https://en.wikipedia.org/wiki/Damien_Williams,Medium,Wikipedia metadata matched Black/African-American language.
00-0017239,Damon Washington,RB,White,https://en.wikipedia.org/wiki/Damon_Washington,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020487,Dan Alexander,RB,White,https://en.wikipedia.org/wiki/Dan_Alexander,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0022015,Dan Curley,RB,White,https://en.wikipedia.org/wiki/Dan_Curley,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0029588,Dan Herron,RB,White,https://en.wikipedia.org/wiki/Dan_Herron,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0019135,Dan Kreider,RB,White,https://en.wikipedia.org/wiki/Dan_Kreider,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0024607,Daniel Coats,RB,White,https://en.wikipedia.org/wiki/Daniel_Coats_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032804,Daniel Lasco,RB,White,https://en.wikipedia.org/wiki/Daniel_Lasco,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034148,Daniel Marx,RB,White,https://en.wikipedia.org/wiki/Daniel_Marx,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028000,Daniel Thomas,RB,White,https://en.wikipedia.org/wiki/Daniel_Thomas,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032794,Danny Vitale,RB,White,https://en.wikipedia.org/wiki/Danny_Vitale,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0024559,Danny Ware,RB,White,https://en.wikipedia.org/wiki/DJ_Ware,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021434,Dante Brown,RB,Black,https://en.wikipedia.org/wiki/Dante_Brown,Medium,Wikipedia metadata matched Black/African-American language.
00-0019539,Dante Hall,RB,White,https://en.wikipedia.org/wiki/Dante_Hall,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039230,Dante Miller,RB,Black,https://en.wikipedia.org/wiki/Dante_Miller,Medium,Wikipedia metadata matched Black/African-American language.
00-0026453,Dantrell Savage,RB,White,https://en.wikipedia.org/wiki/Dantrell_Savage,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033854,Dare Ogunbowale,RB,White,https://en.wikipedia.org/wiki/Dare_Ogunbowale,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021371,Darian Barnes,RB,White,https://en.wikipedia.org/wiki/Darian_Barnes,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036027,Darius Anderson,RB,White,https://en.wikipedia.org/wiki/Darius_Anderson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035898,Darius Bradwell,RB,White,https://en.wikipedia.org/wiki/Darius_Bradwell,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036467,Darius Clark,RB,White,https://en.wikipedia.org/wiki/Darius_(given_name),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0038433,Darius Hagans,RB,White,https://en.wikipedia.org/wiki/New_York_Giants,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033049,Darius Jackson,RB,White,https://en.wikipedia.org/wiki/Darius_Jackson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034007,Darius Victor,RB,White,https://en.wikipedia.org/wiki/Darius_Victor,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0024850,Darius Walker,RB,White,https://en.wikipedia.org/wiki/Darius_Walker,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0000534,Darnell Autry,RB,White,https://en.wikipedia.org/wiki/Darnell_Autry,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034301,Darrel Williams,RB,White,https://en.wikipedia.org/wiki/Darrel_Williams,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0026852,Darrel Young,RB,White,https://en.wikipedia.org/wiki/Darrel_Young,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035664,Darrell Henderson,RB,White,https://en.wikipedia.org/wiki/Darrell_Henderson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028645,Darren Evans,RB,White,https://en.wikipedia.org/wiki/Darren_Evans,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0026144,Darren McFadden,RB,Black,https://en.wikipedia.org/wiki/Darren_McFadden,Medium,Wikipedia metadata matched Black/African-American language.
00-0023564,Darren Sproles,RB,Black,https://en.wikipedia.org/wiki/Darren_Sproles,Medium,Wikipedia metadata matched Black/African-American language.
00-0035043,Darrin Hall,RB,White,https://en.wikipedia.org/wiki/Darrin_Smith,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033341,Darrin Laufasa,RB,White,,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0031123,Darrin Reaves,RB,Black,https://en.wikipedia.org/wiki/Darrin_Reaves,Medium,Wikipedia metadata matched Black/African-American language.
00-0036297,Darrynton Evans,RB,White,https://en.wikipedia.org/wiki/Darrynton_Evans,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035148,Darwin Thompson,RB,White,https://en.wikipedia.org/wiki/Darwin_Thompson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0029612,Daryl Richardson,RB,White,https://en.wikipedia.org/wiki/Daryl_Richardson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020058,David Allen,RB,White,https://en.wikipedia.org/wiki/David_Allen_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032133,David Cobb,RB,White,https://en.wikipedia.org/wiki/David_Cobb_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0030711,David Fluellen,RB,White,https://en.wikipedia.org/wiki/David_Fluellen,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0026957,David Johnson,RB,White,https://en.wikipedia.org/wiki/David_Johnson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032187,David Johnson,RB,White,https://en.wikipedia.org/wiki/David_Johnson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0024377,David Kirtman,RB,White,https://en.wikipedia.org/wiki/David_Kirtman,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035685,David Montgomery,RB,White,https://en.wikipedia.org/wiki/David_Montgomery_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0012515,David Palmer,RB,White,https://en.wikipedia.org/wiki/David_Palmer_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034427,David Williams,RB,White,https://en.wikipedia.org/wiki/David_Williams,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0029251,David Wilson,RB,White,https://en.wikipedia.org/wiki/David_Wilson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0013425,Dawud Rasheed,RB,White,https://en.wikipedia.org/wiki/Mr._Football_(Alabama),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0023806,De De Dorsey,RB,White,https://en.wikipedia.org/wiki/DeDe_Dorsey,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033581,De'Angelo Henderson Sr.,RB,White,https://en.wikipedia.org/wiki/De%27Angelo_Henderson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0031060,De'Anthony Thomas,RB,Black,https://en.wikipedia.org/wiki/De%27Anthony_Thomas,Medium,Wikipedia metadata matched Black/African-American language.
00-0034201,De'Lance Turner,RB,White,https://en.wikipedia.org/wiki/De%27Lance_Turner,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033842,De'Mard Llorens,RB,White,https://en.wikipedia.org/wiki/2015_Nicholls_State_Colonels_football_team,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0012556,De'Mond Parker,RB,White,https://en.wikipedia.org/wiki/De%27Mond_Parker,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0037220,De'Montre Tuggle,RB,White,https://en.wikipedia.org/wiki/De%27Montre_Tuggle,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033413,De'Veon Smith,RB,White,https://en.wikipedia.org/wiki/De%27Veon_Smith,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039040,De'Von Achane,RB,White,https://en.wikipedia.org/wiki/De%27Von_Achane,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0023634,DeAndra Cobb,RB,White,https://en.wikipedia.org/wiki/DeAndra%27_Cobb,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032940,DeAndre Washington,RB,Black,https://en.wikipedia.org/wiki/DeAndre_Yedlin,Medium,Wikipedia metadata matched Black/African-American language.
00-0024242,DeAngelo Williams,RB,White,https://en.wikipedia.org/wiki/DeAngelo_Williams,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028009,DeMarco Murray,RB,Black,https://en.wikipedia.org/wiki/DeMarco_Murray,Medium,Wikipedia metadata matched Black/African-American language.
00-0019312,DeMario Brown,RB,Black,https://en.wikipedia.org/wiki/Demario_Davis,Medium,Wikipedia metadata matched Black/African-American language.
00-0039687,DeShaun Fenwick,RB,Black,https://en.wikipedia.org/wiki/Deshaun,Medium,Wikipedia metadata matched Black/African-American language.
00-0021164,DeShaun Foster,RB,White,https://en.wikipedia.org/wiki/DeShaun_Foster,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0025615,DeShawn Wynn,RB,Black,https://en.wikipedia.org/wiki/DeShawn_Wynn,Medium,Wikipedia metadata matched Black/African-American language.
00-0039046,DeWayne McBride,RB,White,https://en.wikipedia.org/wiki/DeWayne_McBride,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036751,Dedrick Mills,RB,White,https://en.wikipedia.org/wiki/Dedrick_Mills,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020376,Dee Brown,RB,White,https://en.wikipedia.org/wiki/Dee_Brown,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036425,DeeJay Dallas,RB,White,https://en.wikipedia.org/wiki/DeeJay_Dallas,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0027779,Deji Karim,RB,White,https://en.wikipedia.org/wiki/Deji_Karim,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028057,Delone Carter,RB,White,https://en.wikipedia.org/wiki/Delone_Carter,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020564,Delvin Joyce,RB,White,https://en.wikipedia.org/wiki/Delvin_Joyce,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036654,Demetric Felton,RB,Black,https://en.wikipedia.org/wiki/Demetric_Felton,Medium,Wikipedia metadata matched Black/African-American language.
00-0038518,Deneric Prince,RB,White,https://en.wikipedia.org/wiki/Deneric_Prince,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0030236,Dennis Johnson,RB,White,https://en.wikipedia.org/wiki/Dennis_Johnson_(disambiguation),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0010951,Dennis McKinley,RB,White,https://en.wikipedia.org/wiki/Dennis_McKinley,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0025582,Deon Anderson,RB,White,https://en.wikipedia.org/wiki/Deon_Anderson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0019473,Deon Dyer,RB,White,https://en.wikipedia.org/wiki/Deon_Dyer,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036493,Deon Jackson,RB,White,https://en.wikipedia.org/wiki/Deon_Jackson_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0038638,Derek Parish,RB,White,https://en.wikipedia.org/wiki/Derek_Parish,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021817,Derek Watson,RB,White,https://en.wikipedia.org/wiki/Derek_Watson_(gridiron_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032897,Derek Watt,RB,White,https://en.wikipedia.org/wiki/Derek_Watt,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020315,Derrick Blaylock,RB,Black,https://en.wikipedia.org/wiki/Derrick_Blaylock,Medium,Wikipedia metadata matched Black/African-American language.
00-0029068,Derrick Coleman,RB,White,https://en.wikipedia.org/wiki/Derrick_Coleman_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035715,Derrick Gore,RB,White,https://en.wikipedia.org/wiki/Derrick_Gore,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0006930,Derrick Harris,RB,White,https://en.wikipedia.org/wiki/Derrick_Harris_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032764,Derrick Henry,RB,Black,https://en.wikipedia.org/wiki/Derrick_Henry,Medium,Wikipedia metadata matched Black/African-American language.
00-0024189,Derrick Ross,RB,White,https://en.wikipedia.org/wiki/Derrick_Ross,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0022770,Derrick Ward,RB,Black,https://en.wikipedia.org/wiki/Derrick_Ward,Medium,Wikipedia metadata matched Black/African-American language.
00-0022970,Derrick Wimbush,RB,White,https://en.wikipedia.org/wiki/Derrick_Wimbush,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034358,Derrius Guice,RB,White,https://en.wikipedia.org/wiki/Derrius_Guice,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0019140,Destry Wright,RB,Black,https://en.wikipedia.org/wiki/Destry_Wright,Medium,Wikipedia metadata matched Black/African-American language.
00-0034565,Detrez Newsome,RB,White,https://en.wikipedia.org/wiki/Detrez_Newsome,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0015152,Detron Smith,RB,White,https://en.wikipedia.org/wiki/Detron_Smith,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020527,Deuce McAllister,RB,Black,https://en.wikipedia.org/wiki/Deuce_McAllister,Medium,Wikipedia metadata matched Black/African-American language.
00-0038622,Deuce Vaughn,RB,White,https://en.wikipedia.org/wiki/Deuce_Vaughn,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033304,Devante Mays,RB,White,https://en.wikipedia.org/wiki/Devante_Mays,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0026620,Devin Moore,RB,White,https://en.wikipedia.org/wiki/Devin_Moore,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035250,Devin Singletary,RB,Black,https://en.wikipedia.org/wiki/Devin_Singletary,Medium,Wikipedia metadata matched Black/African-American language.
00-0035184,Devine Ozigbo,RB,White,https://en.wikipedia.org/wiki/Devine_Ozigbo,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033515,Devine Redding,RB,White,https://en.wikipedia.org/wiki/Devine_Redding,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032996,Devon Johnson,RB,White,https://en.wikipedia.org/wiki/Devon_Johnson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0031285,Devonta Freeman,RB,White,https://en.wikipedia.org/wiki/Devonta_Freeman,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032972,Devontae Booker,RB,White,https://en.wikipedia.org/wiki/Devontae_Booker,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034935,Devontae Jackson,RB,Black,https://en.wikipedia.org/wiki/Devontae_Cacok,Medium,Wikipedia metadata matched Black/African-American language.
00-0034995,Dexter Williams,RB,White,https://en.wikipedia.org/wiki/Dexter_Williams,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0023056,Diamond Ferri,RB,White,https://en.wikipedia.org/wiki/Diamond_Ferri,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039647,Dillon Johnson,RB,White,https://en.wikipedia.org/wiki/Dillon_Johnson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034225,Dimitri Flowers,RB,White,https://en.wikipedia.org/wiki/Dimitri_Flowers,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0027201,Dimitri Nance,RB,White,https://en.wikipedia.org/wiki/Dimitri_Nance,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028087,Dion Lewis,RB,White,https://en.wikipedia.org/wiki/Dion_Lewis,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021979,Domanick Williams,RB,Black,https://en.wikipedia.org/wiki/Domanick_Williams,Medium,Wikipedia metadata matched Black/African-American language.
00-0019863,Dominic Rhodes,RB,White,https://en.wikipedia.org/wiki/Dominic_Rhodes,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0030944,Dominique Williams,RB,White,https://en.wikipedia.org/wiki/Dominique_Williams,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032636,Don Jackson,RB,White,https://en.wikipedia.org/wiki/Don_Jackson_(gridiron_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0027003,Donald Brown,RB,White,https://en.wikipedia.org/wiki/Donald_Brown,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0001102,Donnell Bennett,RB,White,https://en.wikipedia.org/wiki/Donnell_Bennett,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035569,Dontae Strickland,RB,White,https://en.wikipedia.org/wiki/2016_Syracuse_Orange_football_team,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034253,Dontrell Hilliard,RB,White,https://en.wikipedia.org/wiki/Dontrell_Hilliard,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0009829,Dorsey Levens,RB,Black,https://en.wikipedia.org/wiki/Dorsey_Levens,Medium,Wikipedia metadata matched Black/African-American language.
00-0019712,Doug Chapman,RB,White,https://en.wikipedia.org/wiki/Doug_Chapman_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0022464,Doug Easlick,RB,White,https://en.wikipedia.org/wiki/Doug_Easlick,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0029613,Doug Martin,RB,White,https://en.wikipedia.org/wiki/Doug_Martin_(American_football_coach),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032090,Dreamius Smith,RB,White,https://en.wikipedia.org/wiki/Dreamius_Smith,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0031392,Dri Archer,RB,White,https://en.wikipedia.org/wiki/Dri_Archer,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0028409,DuJuan Harris,RB,White,https://en.wikipedia.org/wiki/DuJuan_Harris,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0015523,Duce Staley,RB,Black,https://en.wikipedia.org/wiki/Duce_Staley,Medium,Wikipedia metadata matched Black/African-American language.
00-0032257,Duke Johnson,RB,White,https://en.wikipedia.org/wiki/Duke_Johnson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0022311,Dusty McGrorty,RB,White,https://en.wikipedia.org/wiki/Southern_Oregon_Raiders_football,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032450,Dwayne Washington,RB,White,https://en.wikipedia.org/wiki/Dwayne_Washington_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0025498,Dwayne Wright,RB,White,https://en.wikipedia.org/wiki/Dwayne_Wright,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021848,Dwone Hicks,RB,White,https://en.wikipedia.org/wiki/Dwone_Hicks,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039407,Dylan Laube,RB,White,https://en.wikipedia.org/wiki/Dylan_Laube,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0021755,Earnest Graham,RB,White,https://en.wikipedia.org/wiki/Earnest_Graham,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0020903,Ed Ieremia-Stansbury,RB,White,https://en.wikipedia.org/wiki/Ed_Stansbury,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0005883,Eddie George,RB,Black,https://en.wikipedia.org/wiki/Eddie_George,Medium,Wikipedia metadata matched Black/African-American language.
00-0030485,Eddie Lacy,RB,Black,https://en.wikipedia.org/wiki/Eddie_Lacy,Medium,Wikipedia metadata matched Black/African-American language.
00-0026947,Eddie Williams,RB,Black,https://en.wikipedia.org/wiki/Eddie_Williams_(American_football),Medium,Wikipedia metadata matched Black/African-American language.
00-0008241,Edgerrin James,RB,White,https://en.wikipedia.org/wiki/Edgerrin_James,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0029317,Edwin Baker,RB,White,https://en.wikipedia.org/wiki/Edwin_Baker_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0024738,Eldra Buckley,RB,White,https://en.wikipedia.org/wiki/Eldra_Buckley,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039629,Elijah Collins,RB,White,https://en.wikipedia.org/wiki/Elijah_Collins,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0038862,Elijah Dotson,RB,White,https://en.wikipedia.org/wiki/Elijah_Dotson,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0035442,Elijah Holyfield,RB,White,https://en.wikipedia.org/wiki/Elijah_Holyfield,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033975,Elijah Hood,RB,White,https://en.wikipedia.org/wiki/Elijah_Hood,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0033295,Elijah McGuire,RB,White,https://en.wikipedia.org/wiki/Elijah_McGuire,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036567,Elijah Mitchell,RB,White,https://en.wikipedia.org/wiki/Elijah_Mitchell,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0034119,Elijah Wellman,RB,White,https://en.wikipedia.org/wiki/New_York_Giants,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0032813,Elijhaa Penny,RB,Black,https://en.wikipedia.org/wiki/Elijhaa_Penny,Medium,Wikipedia metadata matched Black/African-American language.
00-0038965,Ellis Merriweather,RB,White,https://en.wikipedia.org/wiki/Ellis_Merriweather,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0019889,Elvis Joseph,RB,White,https://en.wikipedia.org/wiki/Elvis_Joseph,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0039311,Emani Bailey,RB,White,https://en.wikipedia.org/wiki/Emani_Bailey,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0038797,Emanuel Wilson,RB,Black,https://en.wikipedia.org/wiki/Emanuel_Wilson_(American_football),Medium,Wikipedia metadata matched Black/African-American language.
00-0038705,Emari Demercado,RB,Black,https://en.wikipedia.org/wiki/Emari_Demercado,Medium,Wikipedia metadata matched Black/African-American language.
00-0015165,Emmitt Smith,RB,White,https://en.wikipedia.org/wiki/E._J._Smith_(American_football),Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0036383,Eno Benjamin,RB,Black,https://en.wikipedia.org/wiki/Eno_Benjamin,Medium,Wikipedia metadata matched Black/African-American language.
00-0038396,Eric Gray,RB,Black,https://en.wikipedia.org/wiki/Eric_Gray_(American_football),Medium,Wikipedia metadata matched Black/African-American language.
