player_id,season,player_name,team,position,position_group,race,race_source,confidence,notes
00-0034838,2019,Royce Freeman,DEN,RB,RB,Other/Unknown,Not classified,Low,
00-0034597,2019,Ryan Nall,CHI,RB,RB,Other/Unknown,Not classified,Low,
00-0034725,2019,Ryan Yurachek,DAL,RB,RB,Other/Unknown,Not classified,Low,
00-0035268,2019,Ryquell Armstead,JAX,RB,RB,Other/Unknown,Not classified,Low,
00-0033526,2019,Samaje Perine,MIA,RB,RB,Other/Unknown,Not classified,Low,
00-0034844,2019,Saquon Barkley,NYG,RB,RB,Other/Unknown,Not classified,Low,
00-0031209,2019,Senorise Perry,BUF,RB,RB,Other/Unknown,Not classified,Low,
00-0033719,2019,Shane Smith,NO,RB,RB,Other/Unknown,Not classified,Low,
00-0034621,2019,Shaun Wilson,TEN,RB,RB,Other/Unknown,Not classified,Low,
00-0034845,2019,Sony Michel,NE,RB,RB,Other/Unknown,Not classified,Low,
00-0030414,2019,Spencer Ware,KC,RB,RB,Other/Unknown,Not classified,Low,
00-0033789,2019,T.J. Logan,TB,RB,RB,Other/Unknown,Not classified,Low,
00-0032209,2019,T.J. Yeldon,BUF,RB,RB,Other/Unknown,Not classified,Low,
00-0028063,2019,Taiwan Jones,HOU,RB,RB,Other/Unknown,Not classified,Low,
00-0035658,2019,Taj McGowan,JAX,RB,RB,Other/Unknown,Not classified,Low,
00-0033556,2019,Tarik Cohen,CHI,RB,RB,Other/Unknown,Not classified,Low,
00-0032058,2019,Tevin Coleman,SF,RB,RB,Other/Unknown,Not classified,Low,
00-0030107,2019,Theo Riddick,DEN,RB,RB,Other/Unknown,Not classified,Low,
00-0031897,2019,Thomas Rawls,JAX,RB,RB,Other/Unknown,Not classified,Low,
00-0032241,2019,Todd Gurley,LA,RB,RB,Other/Unknown,Not classified,Low,
00-0030112,2019,Tommy Bohanon,GB,RB,RB,Other/Unknown,Not classified,Low,
00-0035551,2019,Tony Brooks-James,MIN,RB,RB,Other/Unknown,Not classified,Low,
00-0035261,2019,Tony Pollard,DAL,RB,RB,Other/Unknown,Not classified,Low,
00-0032540,2019,Tra Carson,DET,RB,RB,Other/Unknown,Not classified,Low,
00-0035594,2019,Travis Homer,SEA,RB,RB,Other/Unknown,Not classified,Low,
00-0035212,2019,Travon McMillian,PIT,RB,RB,Other/Unknown,Not classified,Low,
00-0035176,2019,Trayone Gray,CLE,RB,RB,Other/Unknown,Not classified,Low,
00-0035291,2019,Trayveon Williams,CIN,RB,RB,Other/Unknown,Not classified,Low,
00-0034164,2019,Trenton Cannon,NYJ,RB,RB,Other/Unknown,Not classified,Low,
00-0033838,2019,Trey Edmunds,PIT,RB,RB,Other/Unknown,Not classified,Low,
00-0033164,2019,Troymaine Pope,LAC,RB,RB,Other/Unknown,Not classified,Low,
00-0035537,2019,Ty Johnson,DET,RB,RB,Other/Unknown,Not classified,Low,
00-0032200,2019,Ty Montgomery,NYJ,RB,RB,Other/Unknown,Not classified,Low,
00-0032404,2019,Tyler Ervin,GB,RB,RB,Other/Unknown,Not classified,Low,
00-0035725,2019,Valentine Holmes,NYJ,RB,RB,Other/Unknown,Not classified,Low,
00-0033950,2019,Wayne Gallman,NYG,RB,RB,Other/Unknown,Not classified,Low,
00-0032782,2019,Wendell Smallwood,WAS,RB,RB,Other/Unknown,Not classified,Low,
00-0035489,2019,Wes Hills,DET,RB,RB,Other/Unknown,Not classified,Low,
00-0035494,2019,Xavier Turner,SEA,RB,RB,Other/Unknown,Not classified,Low,
00-0029931,2019,Zach Line,NO,RB,RB,Other/Unknown,Not classified,Low,
00-0031665,2019,Zach Zenner,MIA,RB,RB,Other/Unknown,Not classified,Low,
00-0035676,2019,A.J. Brown,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0027942,2019,A.J. Green,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035491,2019,A.J. Richardson,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0032009,2019,Adam Humphries,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0030035,2019,Adam Thielen,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0030669,2019,Albert Wilson,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0028116,2019,Aldrick Robinson,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0035602,2019,Alex Bachman,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0032543,2019,Alex Erickson,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035018,2019,Alex Wesley,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0035104,2019,Alexander Hollins,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0030821,2019,Allen Hurns,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0034521,2019,Allen Lazard,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0031428,2019,Allen Robinson,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0032550,2019,Alonzo Russell,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0029137,2019,Alshon Jeffery,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0033937,2019,Amara Darboh,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0031544,2019,Amari Cooper,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0033687,2019,Amba Etta-Tawo,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0034196,2019,Andre Levrone,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0033705,2019,Andre Patton,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0027691,2019,Andre Roberts,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0035527,2019,Andy Isabella,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0032707,2019,Andy Jones,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0035474,2019,Anthony Johnson,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0034353,2019,Anthony Miller,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0035520,2019,Anthony Ratliff-Williams,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0035126,2019,Antoine Wesley,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0027793,2019,Antonio Brown,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0034772,2019,Antonio Callaway,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0033706,2019,Artavis Scott,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0035021,2019,Ashton Dulin,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0034686,2019,Auden Tate,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0033382,2019,Austin Carr,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0034442,2019,Austin Proehl,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0030670,2019,Bennie Fowler,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0035006,2019,Bisi Johnson,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0033434,2019,Bobo Wilson,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0031236,2019,Brandin Cooks,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0034646,2019,Brandon Powell,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0033620,2019,Brandon Reilly,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0034052,2019,Brandon Zylstra,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0034419,2019,Braxton Berrios,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0033069,2019,Braxton Miller,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0033552,2019,Brendan Langley,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0032054,2019,Breshad Perriman,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0029640,2019,Brian Quick,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0030516,2019,Brice Butler,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0029336,2019,Brittan Golden,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0034901,2019,Bryant Mitchell,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0034297,2019,Byron Pringle,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0033367,2019,C.J. Board,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0035206,2019,C.J. Worton,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0034837,2019,Calvin Ridley,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0034512,2019,Cam Phillips,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0034104,2019,Cam Sims,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0034652,2019,Cameron Batson,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0031912,2019,Cameron Meredith,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0033599,2019,Carlton Agudosi,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0034418,2019,Ced Wilson,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0034309,2019,Chad Beebe,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0033840,2019,Chad Hansen,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0033933,2019,Chad Williams,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0030113,2019,Charles D. Johnson,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0032959,2019,Charone Peake,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0032355,2019,Chester Rogers,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0032128,2019,Chris Conley,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0033921,2019,Chris Godwin,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0028237,2019,Chris Hogan,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0034593,2019,Chris Lacy,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0032398,2019,Chris Moore,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0033855,2019,Chris Thompson,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0034132,2019,Christian Blake,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0034775,2019,Christian Kirk,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0032795,2019,Cody Core,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0033386,2019,Cody Hollister,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0031344,2019,Cody Latimer,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0035164,2019,Cody Thompson,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0029000,2019,Cole Beasley,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0033908,2019,Cooper Kupp,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0030578,2019,Cordarrelle Patterson,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0032966,2019,Corey Coleman,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0033871,2019,Corey Davis,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0035479,2019,Cortrelle Simpson,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0034348,2019,Courtland Sutton,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0033282,2019,Curtis Samuel,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0033215,2019,Cyril Grayson,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0034777,2019,D.J. Chark,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0035045,2019,D.J. Montgomery,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0034827,2019,D.J. Moore,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0035640,2019,D.K. Metcalf,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0034256,2019,Da'Mari Scott,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0035475,2019,DaMarkus Lodge,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0034370,2019,DaeSean Hamilton,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0031868,2019,Damiere Byrd,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0035443,2019,Damion Jeanpiere,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0034273,2019,Damion Ratley,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0035401,2019,Damion Willis,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0034915,2019,Damon Sheehy-Guiseppi,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0034698,2019,Damoun Patterson,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0026035,2019,Danny Amendola,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0034860,2019,Dante Pettis,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0031972,2019,Darius Jennings,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0035535,2019,Darius Slayton,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0035181,2019,Darrius Shepherd,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0034710,2019,Darvin Kidsy,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0034395,2019,Daurice Fountain,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0031381,2019,Davante Adams,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0033589,2019,David Moore,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0035359,2019,David Sills,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0035101,2019,Davion Davis,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0034748,2019,Davon Grayson,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0031060,2019,De'Anthony Thomas,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0034103,2019,De'Mornay Pierson-El,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0031763,2019,DeAndre Carter,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0030564,2019,DeAndre Hopkins,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0035385,2019,DeAndre Thompkins,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0031511,2019,DeAndrew White,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0033291,2019,DeAngelo Yancey,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0026189,2019,DeSean Jackson,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0031547,2019,DeVante Parker,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0033839,2019,Dede Westbrook,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0035719,2019,Deebo Samuel,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0032775,2019,Demarcus Robinson,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0027874,2019,Demaryius Thomas,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0034406,2019,Deon Cain,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0034653,2019,Deontay Burnett,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0035215,2019,Deonte Harris,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0029388,2019,Deonte Thompson,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0034715,2019,Deontez Alexander,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0034258,2019,Derrick Willies,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0032055,2019,Devin Funchess,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0034141,2019,Devin Gray,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0034667,2019,Devin Ross,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0031934,2019,Devin Smith,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035002,2019,Dillon Mitchell,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035216,2019,Diontae Johnson,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0031319,2019,Diontae Spencer,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0031339,2019,Donte Moncrief,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0028411,2019,Dontrelle Inman,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0035038,2019,Dorian Baker,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0032945,2019,Duke Williams,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0028114,2019,Dwayne Harris,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0034409,2019,Dylan Cantrell,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0031782,2019,Eli Rogers,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0035070,2019,Emanuel Hall,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0034943,2019,Emmanuel Butler,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0027685,2019,Emmanuel Sanders,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0034279,2019,Equanimeous St. Brown,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0035154,2019,Felton Davis,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0035635,2019,Floyd Allen,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0033994,2019,Fred Brown,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0035589,2019,Gary Jennings,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0033474,2019,Gehrig Dieter,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0031953,2019,Geremy Davis,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0032626,2019,Geronimo Allison,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0027891,2019,Golden Tate,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0035500,2019,Greg Dortch,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0033733,2019,Greg Ward,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0035645,2019,Gunner Olszewski,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0035529,2019,Hakeem Butler,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0034983,2019,Hunter Renfrow,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0032839,2019,Hunter Sharp,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0033449,2019,Isaac Whitney,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0035524,2019,Isaac Zico,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0033471,2019,Isaiah Ford,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0033466,2019,Isaiah McKenzie,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0034922,2019,Ishmael Hyman,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0034268,2019,J'Mon Moore,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0035246,2019,J.J. Arcega-Whiteside,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0034560,2019,J.J. Jones,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0032112,2019,J.J. Nelson,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0031560,2019,Jaelen Strong,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0031787,2019,Jake Kumerow,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0032791,2019,Jakeem Grant,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0034960,2019,Jakobi Meyers,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0034267,2019,Jaleel Scott,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035610,2019,Jalen Greene,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0035414,2019,Jalen Guyton,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0034971,2019,Jalen Hurd,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0034489,2019,Jalen Tolliver,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0035153,2019,Jamal Custis,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0035706,2019,Jamarius Way,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0034676,2019,James Washington,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0031941,2019,Jamison Crowder,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0029572,2019,Jarius Wright,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0030300,2019,Jaron Brown,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0031382,2019,Jarvis Landry,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0035432,2019,Jason Moore,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0034426,2019,Javon Wims,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0034499,2019,Jawill Davis,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0033006,2019,Jaydon Mickens,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0035121,2019,Jaylen Smith,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0035090,2019,Jazz Ferguson,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0034207,2019,Jeff Badet,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035510,2019,Jeff Smith,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0033464,2019,Jehu Chesson,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0029159,2019,Jermaine Kearse,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0034633,2019,Jester Weah,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0033266,2019,JoJo Natson,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0035601,2019,Joe Horn,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035733,2019,Joe Walker,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0031051,2019,John Brown,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0033460,2019,John Ross,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0035597,2019,John Ursua,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0035614,2019,Johnathan Lloyd,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0035450,2019,Johnnie Dixon,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0032935,2019,Johnny Holton,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0035417,2019,Jon'Vea Johnson,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0035325,2019,Jonathan Duhart,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0034271,2019,Jordan Lasley,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0031299,2019,Jordan Matthews,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0034330,2019,Jordan Smallwood,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0031697,2019,Jordan Taylor,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0034669,2019,Jordan Veasy,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0032876,2019,Jordan Williams-Lambert,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029319,2019,Josh Bellamy,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0032760,2019,Josh Doctson,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0029664,2019,Josh Gordon,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0033859,2019,Josh Malone,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0033943,2019,Josh Reynolds,LA,WR,WR,Other/Unknown,Not classified,Low,
00-0033857,2019,JuJu Smith-Schuster,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0027150,2019,Julian Edelman,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0027944,2019,Julio Jones,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0034038,2019,Justice Liggins,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0029707,2019,Justin Blackmon,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0031570,2019,Justin Hardy,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0034386,2019,Justin Watson,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0035593,2019,Juwann Winfree,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0032926,2019,K.J. Brent,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0035079,2019,Kabion Ento,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0035200,2019,Kahlil Lewis,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0032464,2019,Kalif Raymond,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0035287,2019,KeeSean Johnson,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0033681,2019,Keelan Cole,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0035120,2019,Keelan Doss,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0030279,2019,Keenan Allen,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0033078,2019,Keenan Reynolds,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0034317,2019,Keith Kirkwood,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0034366,2019,Keke Coutee,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0035297,2019,Kelvin Harmon,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0034949,2019,Kelvin McKnight,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0033307,2019,Kendrick Bourne,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0033932,2019,Kenny Golladay,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0030085,2019,Kenny Stills,HOU,WR,WR,Other/Unknown,Not classified,Low,
00-0033441,2019,Keon Hatcher,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0031545,2019,Kevin White,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0034854,2019,KhaDarel Hodge,CLE,WR,WR,Other/Unknown,Not classified,Low,
00-0033604,2019,Krishawn Hogan,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0033992,2019,Lance Lenoir,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0032951,2019,Laquon Treadwell,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0022921,2019,Larry Fitzgerald,ARI,WR,WR,Other/Unknown,Not classified,Low,
00-0035406,2019,Lil'Jordan Humphrey,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0033555,2019,Mack Hollins,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0033305,2019,Malachi Dupre,LAC,WR,WR,Other/Unknown,Not classified,Low,
00-0035031,2019,Malik Henry,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0035480,2019,Malik Taylor,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0034867,2019,Malik Turner,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0034747,2019,Marcell Ateman,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0035296,2019,Marcus Green,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0032980,2019,Marcus Johnson,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0033481,2019,Marcus Kemp,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0035701,2019,Marcus Simms,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0032609,2019,Marken Michel,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0031431,2019,Marqise Lee,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0034272,2019,Marquez Valdes-Scantling,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0035662,2019,Marquise Brown,BAL,WR,WR,Other/Unknown,Not classified,Low,
00-0030068,2019,Marquise Goodwin,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0033094,2019,Marvin Hall,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0029293,2019,Marvin Jones,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0035078,2019,Matthew Eaton,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0026293,2019,Matthew Slater,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0032362,2019,Maurice Harris,NE,WR,WR,Other/Unknown,Not classified,Low,
